"tidspunkt"	"lufttryk"	"temperatur"	"luftfugtighed"
"19.02.2013 22:20:00"	990.25	-1.08	86.3
"20.02.2013 00:20:00"	991.06	-1.47	87.5
"20.02.2013 02:20:00"	991.45	-1.62	87.1
"20.02.2013 04:20:00"	991.99	-1.68	87.2
"20.02.2013 06:20:00"	992.67	-1.94	88.2
"20.02.2013 08:20:00"	993.65	-2	86.7
"20.02.2013 10:20:00"	994.64	-1.8	78.8
"20.02.2013 12:20:00"	995	-1.67	80.7
"20.02.2013 14:20:00"	994.91	-1.49	78.6
"20.02.2013 16:20:00"	994.7	-1.42	71.1
"20.02.2013 18:20:00"	995.28	-2.58	85.3
"20.02.2013 20:20:00"	995.72	-2.86	84.7
"20.02.2013 22:20:00"	995.66	-3.06	83.2
"21.02.2013 00:20:00"	995.4	-3.72	90.1
"21.02.2013 02:20:00"	995.4	-4.12	88.3
"21.02.2013 04:20:00"	994.71	-4.41	90.1
"21.02.2013 06:20:00"	994.66	-4.63	90.1
"21.02.2013 08:20:00"	994.9	-4.88	88.6
"21.02.2013 10:20:00"	995.26	-4.58	83.4
"21.02.2013 12:20:00"	994.81	-3.7	81
"21.02.2013 14:20:00"	993.73	-3.64	76.4
"21.02.2013 16:20:00"	993.43	-3.86	79.2
"21.02.2013 18:20:00"	993.45	-4.58	82.1
"21.02.2013 20:20:00"	993.18	-4.93	89.7
"21.02.2013 22:20:00"	993.09	-5.03	90.6
"22.02.2013 00:20:00"	992.73	-5.1	90.3
"22.02.2013 02:20:00"	991.76	-5.4	90.4
"22.02.2013 04:20:00"	990.8	-5.69	90.1
"22.02.2013 06:20:00"	990.39	-5.74	90
"22.02.2013 08:20:00"	990.35	-5.62	90.6
"22.02.2013 10:20:00"	989.74	-5.01	87.2
"22.02.2013 12:20:00"	989.29	-4.72	85.3
"22.02.2013 14:20:00"	988.54	-4.72	71.6
"22.02.2013 16:20:00"	988.11	-5.13	77.6
"22.02.2013 18:20:00"	988.05	-5.44	88.6
"22.02.2013 20:20:00"	987.84	-5.21	88.8
"22.02.2013 22:20:00"	987.37	-4.88	90.3
"23.02.2013 00:20:00"	986.64	-4.78	90.6
"23.02.2013 02:20:00"	986.18	-5.03	92.2
"23.02.2013 04:20:00"	985.2	-5.04	91.8
"23.02.2013 06:20:00"	984.96	-5.21	93.1
"23.02.2013 08:20:00"	984.98	-5.23	91.2
"23.02.2013 10:20:00"	984.79	-5.17	90.8
"23.02.2013 12:20:00"	984.54	-4.88	90.3
"23.02.2013 14:20:00"	984.14	-4.61	90.1
"23.02.2013 16:20:00"	984.35	-4.47	91
"23.02.2013 18:20:00"	983.92	-4.41	92.1
"23.02.2013 20:20:00"	984.45	-3.62	91.5
"23.02.2013 22:20:00"	985	-3.28	95.6
"24.02.2013 00:20:00"	984.71	-2.92	97.2
"24.02.2013 02:20:00"	985.08	-2.66	97.9
"24.02.2013 04:20:00"	984	-2.47	98.4
"24.02.2013 06:20:00"	983.8	-2.27	98.6
"24.02.2013 08:20:00"	984.55	-1.83	98.5
"24.02.2013 10:20:00"	984.49	-0.75	96.5
"24.02.2013 12:20:00"	985.24	-0.32	92.8
"24.02.2013 14:20:00"	985.33	-0.27	95.2
"24.02.2013 16:20:00"	986.1	-0.34	97.8
"24.02.2013 18:20:00"	987.33	-0.27	98.9
"24.02.2013 20:20:00"	987.76	-0.13	99.3
"24.02.2013 22:20:00"	988.9	-0.21	99.3
"25.02.2013 00:20:00"	988.91	-0.14	99.5
"25.02.2013 02:20:00"	989.1	-0.14	99.3
"25.02.2013 04:20:00"	989.07	-0.01	99.5
"25.02.2013 06:20:00"	989.87	-0.11	99.6
"25.02.2013 08:20:00"	990.69	-0.07	99.3
"25.02.2013 10:20:00"	991.47	0.06	98.9
"25.02.2013 12:20:00"	992.49	0.1	98.8
"25.02.2013 14:20:00"	993.19	0.26	99.4
"25.02.2013 16:20:00"	993.97	0.26	99.8
"25.02.2013 18:20:00"	995.39	0.33	100
"25.02.2013 20:20:00"	996.98	0.46	100
"25.02.2013 22:20:00"	998.43	0.52	100
"26.02.2013 00:20:00"	999.04	0.47	100
"26.02.2013 02:20:00"	999.93	0.56	100
"26.02.2013 04:20:00"	1000.36	0.4	100
"26.02.2013 06:20:00"	1001.03	0.27	100
"26.02.2013 08:20:00"	1001.92	0.2	100
"26.02.2013 10:20:00"	1002.28	0.06	100
"26.02.2013 12:20:00"	1002.95	-0.07	100
"26.02.2013 14:20:00"	1002.84	0.06	100
"26.02.2013 16:20:00"	1002.69	-0.07	100
"26.02.2013 18:20:00"	1003.33	0.01	100
"26.02.2013 20:20:00"	1003.73	-0.32	100
"26.02.2013 22:20:00"	1004.21	-0.52	100
"27.02.2013 00:20:00"	1004.25	-0.67	100
"27.02.2013 02:20:00"	1004.23	-0.94	100
"27.02.2013 04:20:00"	1003.9	-1.14	99.9
"27.02.2013 06:20:00"	1003.91	-1.2	99.4
"27.02.2013 08:20:00"	1004.4	-1.09	98.2
"27.02.2013 10:20:00"	1004.89	-0.7	96.4
"27.02.2013 12:20:00"	1004.41	-0.26	91.9
"27.02.2013 14:20:00"	1003.85	-0.2	92.9
"27.02.2013 16:20:00"	1003.62	-0.18	96.4
"27.02.2013 18:20:00"	1003.87	-0.32	97.7
"27.02.2013 20:20:00"	1003.73	-0.27	99.1
"27.02.2013 22:20:00"	1003.64	-0.21	99.7
"28.02.2013 00:20:00"	1003.46	-0.21	100
"28.02.2013 02:20:00"	1002.79	-0.26	100
"28.02.2013 04:20:00"	1001.66	-0.27	100
"28.02.2013 06:20:00"	1001.14	-0.19	100
"28.02.2013 08:20:00"	1001.29	-0.13	100
"28.02.2013 10:20:00"	1001.06	0.18	100
"28.02.2013 12:20:00"	1000.59	0.73	99.9
"28.02.2013 14:20:00"	999.62	1.17	100
"28.02.2013 16:20:00"	998.73	0.83	100
"28.02.2013 18:20:00"	998.3	0.67	97.1
"28.02.2013 20:20:00"	997.71	0.4	91.2
"28.02.2013 22:20:00"	997.63	0.31	90.6
"01.03.2013 00:20:00"	997.21	0.41	90.4
"01.03.2013 02:20:00"	996.32	0.31	88
"01.03.2013 04:20:00"	995.76	-0.25	88.1
"01.03.2013 06:20:00"	995.62	-0.31	90.8
"01.03.2013 08:20:00"	995.51	-0.04	95
"01.03.2013 10:20:00"	995.97	0.42	98.2
"01.03.2013 12:20:00"	995.8	2.62	83.1
"01.03.2013 14:20:00"	995.64	2.07	76.2
"01.03.2013 16:20:00"	995.52	1.81	80.3
"01.03.2013 18:20:00"	996.29	1.27	83.7
"01.03.2013 20:20:00"	997.26	1.03	84.5
"01.03.2013 22:20:00"	997.72	0.87	81.2
"02.03.2013 00:20:00"	998.3	0.37	87.1
"02.03.2013 02:20:00"	998.06	0.39	83.8
"02.03.2013 04:20:00"	997.6	-1.41	91.4
"02.03.2013 06:20:00"	997.98	-1.15	92.2
"02.03.2013 08:20:00"	998.57	-0.61	91.8
"02.03.2013 10:20:00"	998.09	1.68	72.2
"02.03.2013 12:20:00"	997.59	3.07	65.14
"02.03.2013 14:20:00"	996.08	3.88	60.26
"02.03.2013 16:20:00"	995.27	3.95	63.09
"02.03.2013 18:20:00"	994.41	1.4	73.5
"02.03.2013 20:20:00"	994.03	-0.24	84.4
"02.03.2013 22:20:00"	994.4	-1.86	94
"03.03.2013 00:20:00"	994.26	-2.6	95.6
"03.03.2013 02:20:00"	994.32	-1.84	92
"03.03.2013 04:20:00"	994.09	-0.88	83.2
"03.03.2013 06:20:00"	994.12	-0.66	84.5
"03.03.2013 08:20:00"	994.62	0.2	83
"03.03.2013 10:20:00"	995.17	1.66	80.3
"03.03.2013 12:20:00"	995.39	2.93	74.2
"03.03.2013 14:20:00"	995.27	2.87	72.4
"03.03.2013 16:20:00"	995.25	2.67	71
"03.03.2013 18:20:00"	995.52	2.08	72
"03.03.2013 20:20:00"	996.03	2.06	71.8
"03.03.2013 22:20:00"	996.75	1.16	80.9
"04.03.2013 00:20:00"	997.06	0.67	85.1
"04.03.2013 02:20:00"	996.6	0.53	86
"04.03.2013 04:20:00"	996.15	-0.35	86
"04.03.2013 06:20:00"	996.28	-2.06	91.4
"04.03.2013 08:20:00"	996.53	-0.3	86.2
"04.03.2013 10:20:00"	996.49	3.16	65.76
"04.03.2013 12:20:00"	995.69	5.96	53.18
"04.03.2013 14:20:00"	994.37	8.07	45.51
"04.03.2013 16:20:00"	993.26	7.8	47.81
"04.03.2013 18:20:00"	993.02	5.8	55.87
"04.03.2013 20:20:00"	992.72	2.78	71.2
"04.03.2013 22:20:00"	992.56	2.07	71
"05.03.2013 00:20:00"	991.46	0.32	77.2
"05.03.2013 02:20:00"	990.43	-1.62	85.2
"05.03.2013 04:20:00"	989.25	0.65	67.68
"05.03.2013 06:20:00"	988.47	-0.14	68.93
"05.03.2013 08:20:00"	987.98	1.66	65.45
"05.03.2013 10:20:00"	987.07	5.14	55.62
"05.03.2013 12:20:00"	986.04	9.2	43.78
"05.03.2013 14:20:00"	984.57	11.44	40.72
"05.03.2013 16:20:00"	983.42	11.98	40.71
"05.03.2013 18:20:00"	983.2	8.44	50.19
"05.03.2013 20:20:00"	983.23	6.03	58.45
"05.03.2013 22:20:00"	982.66	4.25	64.97
"06.03.2013 00:20:00"	982.25	2.07	73.6
"06.03.2013 02:20:00"	981.99	-1.17	88.8
"06.03.2013 04:20:00"	981.09	-1.18	86.9
"06.03.2013 06:20:00"	980.52	-1.86	90.4
"06.03.2013 08:20:00"	980.52	0.82	78.8
"06.03.2013 10:20:00"	979.89	4.61	67.56
"06.03.2013 12:20:00"	978.71	10.85	48.82
"06.03.2013 14:20:00"	977.41	15.42	34.99
"06.03.2013 16:20:00"	976.84	13.12	47.15
"06.03.2013 18:20:00"	977.04	10.83	57.04
"06.03.2013 20:20:00"	977.39	6.76	72.2
"06.03.2013 22:20:00"	977.09	2.59	84.9
"07.03.2013 00:20:00"	976.82	1.85	88.4
"07.03.2013 02:20:00"	975.93	0.66	89.4
"07.03.2013 04:20:00"	975.33	1.2	87.3
"07.03.2013 06:20:00"	975.35	1.02	87.5
"07.03.2013 08:20:00"	976.09	1.64	88.7
"07.03.2013 10:20:00"	975.52	3.64	80.1
"07.03.2013 12:20:00"	975.64	5.63	74
"07.03.2013 14:20:00"	975.64	6.1	80
"07.03.2013 16:20:00"	975.76	7.62	79.7
"07.03.2013 18:20:00"	976.72	7.17	81.5
"07.03.2013 20:20:00"	977.2	6.22	88.9
"07.03.2013 22:20:00"	977.64	5.56	91.7
"08.03.2013 00:20:00"	977.21	5.06	94.6
"08.03.2013 02:20:00"	977.28	4.92	96.4
"08.03.2013 04:20:00"	977.09	4.59	97.4
"08.03.2013 06:20:00"	977.02	4.39	98.3
"08.03.2013 08:20:00"	977.42	4.48	97.6
"08.03.2013 10:20:00"	977.6	3.71	98.7
"08.03.2013 12:20:00"	977.93	3.22	99.2
"08.03.2013 14:20:00"	977.58	2.8	98.3
"08.03.2013 16:20:00"	978.11	2.23	97.6
"08.03.2013 18:20:00"	978.74	1.19	98.5
"08.03.2013 20:20:00"	979.06	0.69	99.1
"08.03.2013 22:20:00"	979.15	0.15	99.6
"09.03.2013 00:20:00"	978.83	-0.19	99.8
"09.03.2013 02:20:00"	978.69	-0.37	100
"09.03.2013 04:20:00"	978.04	-0.47	99.9
"09.03.2013 06:20:00"	977.66	-0.49	100
"09.03.2013 08:20:00"	977.66	-0.29	100
"09.03.2013 10:20:00"	977.49	0.32	100
"09.03.2013 12:20:00"	977.06	1.25	99.9
"09.03.2013 14:20:00"	976.28	1.8	98.6
"09.03.2013 16:20:00"	975.84	2.59	95.3
"09.03.2013 18:20:00"	975.74	2.49	96.7
"09.03.2013 20:20:00"	975.29	2.64	97.6
"09.03.2013 22:20:00"	974.83	2.2	97.6
"10.03.2013 00:20:00"	974.22	1.54	99.5
"10.03.2013 02:20:00"	973.56	1.75	100
"10.03.2013 04:20:00"	972.54	1.05	100
"10.03.2013 06:20:00"	971.95	0.53	100
"10.03.2013 08:20:00"	971.79	0.46	100
"10.03.2013 10:20:00"	971.45	6.39	98.8
"10.03.2013 12:20:00"	971.69	5.75	87.9
"10.03.2013 14:20:00"	971.68	4.13	89.5
"10.03.2013 16:20:00"	971.77	0.91	95.4
"10.03.2013 18:20:00"	972.77	-0.47	97.1
"10.03.2013 20:20:00"	974.34	-2.22	93.8
"10.03.2013 22:20:00"	975.58	-3.93	90.6
"11.03.2013 00:20:00"	976.34	-4.67	89.2
"11.03.2013 02:20:00"	976.98	-5.17	89.2
"11.03.2013 04:20:00"	977.12	-5.75	90.7
"11.03.2013 06:20:00"	977.82	-5.79	91
"11.03.2013 08:20:00"	978.33	-5.89	89.5
"11.03.2013 10:20:00"	978.93	-5.62	87.5
"11.03.2013 12:20:00"	979.18	-5.25	85.4
"11.03.2013 14:20:00"	979.18	-4.99	84.7
"11.03.2013 16:20:00"	979.38	-4.79	83.6
"11.03.2013 18:20:00"	979.42	-5.06	86
"11.03.2013 20:20:00"	979.56	-5.03	87.4
"11.03.2013 22:20:00"	979.54	-5.05	89.6
"12.03.2013 00:20:00"	979.3	-5.1	88.5
"12.03.2013 02:20:00"	978.9	-5.49	90.5
"12.03.2013 04:20:00"	977.91	-5.74	89.1
"12.03.2013 06:20:00"	977.71	-5.88	89.5
"12.03.2013 08:20:00"	977.7	-5.86	90
"12.03.2013 10:20:00"	977.86	-5.61	89.4
"12.03.2013 12:20:00"	977.12	-4.83	85.3
"12.03.2013 14:20:00"	976.03	-4.52	86.1
"12.03.2013 16:20:00"	975.73	-5.08	92.6
"12.03.2013 18:20:00"	975.71	-5.33	92.2
"12.03.2013 20:20:00"	975.86	-5.47	92.8
"12.03.2013 22:20:00"	975.79	-5.56	92
"13.03.2013 00:20:00"	975.79	-5.64	92.3
"13.03.2013 02:20:00"	975.8	-6.03	91.9
"13.03.2013 04:20:00"	975.62	-6.1	91.4
"13.03.2013 06:20:00"	975.75	-6.2	89.7
"13.03.2013 08:20:00"	976.55	-6.17	87.7
"13.03.2013 10:20:00"	977.33	-5.05	83.2
"13.03.2013 12:20:00"	977.82	-3.95	72.1
"13.03.2013 14:20:00"	977.98	-3.73	71.9
"13.03.2013 16:20:00"	978.26	-4.12	75.7
"13.03.2013 18:20:00"	979.41	-4.52	67.22
"13.03.2013 20:20:00"	980.31	-7.23	83.7
"13.03.2013 22:20:00"	981	-9.39	88.5
"14.03.2013 00:20:00"	981.29	-11.36	90.8
"14.03.2013 02:20:00"	981.75	-12.13	86.4
"14.03.2013 04:20:00"	981.77	-13.49	88.7
"14.03.2013 06:20:00"	981.79	-12.46	88.6
"14.03.2013 08:20:00"	982.51	-9.96	82.1
"14.03.2013 10:20:00"	983.1	-6.3	76.7
"14.03.2013 12:20:00"	983.07	-1.05	70.1
"14.03.2013 14:20:00"	982.17	-0.03	67.49
"14.03.2013 16:20:00"	982.13	-0.44	69.64
"14.03.2013 18:20:00"	983.45	-1.99	79
"14.03.2013 20:20:00"	984.76	-2.94	88.9
"14.03.2013 22:20:00"	984.66	-4	83.4
"15.03.2013 00:20:00"	984.89	-4.18	88.9
"15.03.2013 02:20:00"	985.17	-4.41	86.8
"15.03.2013 04:20:00"	985.48	-4.68	88
"15.03.2013 06:20:00"	986.51	-5.85	86.3
"15.03.2013 08:20:00"	987.69	-4.17	72.5
"15.03.2013 10:20:00"	988.64	-3.01	57.2
"15.03.2013 12:20:00"	989.18	-1.74	48.97
"15.03.2013 14:20:00"	988.72	-1.27	51.65
"15.03.2013 16:20:00"	988.77	-1.07	51.07
"15.03.2013 18:20:00"	989.51	-3.43	58.15
"15.03.2013 20:20:00"	990.64	-5.13	65.08
"15.03.2013 22:20:00"	990.99	-6.89	74.8
"16.03.2013 00:20:00"	990.97	-8.37	83.6
"16.03.2013 02:20:00"	990.86	-10.2	89.4
"16.03.2013 04:20:00"	990.75	-10.3	88.9
"16.03.2013 06:20:00"	990.84	-8.74	85
"16.03.2013 08:20:00"	990.86	-5.97	76
"16.03.2013 10:20:00"	990.84	-1.08	63.5
"16.03.2013 12:20:00"	989.69	3.27	50.05
"16.03.2013 14:20:00"	988.5	4.86	45.19
"16.03.2013 16:20:00"	987.28	4.84	44.19
"16.03.2013 18:20:00"	987.05	3.05	53.02
"16.03.2013 20:20:00"	986.32	1.18	58.55
"16.03.2013 22:20:00"	985.46	0.59	56.95
"17.03.2013 00:20:00"	985.07	0.01	55.19
"17.03.2013 02:20:00"	984.42	-0.41	55.89
"17.03.2013 04:20:00"	982.75	-0.67	54.6
"17.03.2013 06:20:00"	981.85	-0.61	48.62
"17.03.2013 08:20:00"	981.19	1.02	44.6
"17.03.2013 10:20:00"	980.23	2.29	40.13
"17.03.2013 12:20:00"	979.33	3.84	37.41
"17.03.2013 14:20:00"	977.31	4.54	39.37
"17.03.2013 16:20:00"	976.17	4.84	44.73
"17.03.2013 18:20:00"	976.14	4.26	50.09
"17.03.2013 20:20:00"	975.16	3.75	54.52
"17.03.2013 22:20:00"	974.2	3.23	56.44
"18.03.2013 00:20:00"	973.74	2.67	58.74
"18.03.2013 02:20:00"	972.85	1.95	66.15
"18.03.2013 04:20:00"	971.97	1.55	73
"18.03.2013 06:20:00"	971.82	1.13	79.1
"18.03.2013 08:20:00"	971.41	1.19	78.8
"18.03.2013 10:20:00"	970.91	2.2	77.2
"18.03.2013 12:20:00"	969.46	2.4	85.3
"18.03.2013 14:20:00"	968.29	1.94	91.6
"18.03.2013 16:20:00"	967.5	0.58	96.1
"18.03.2013 18:20:00"	967.45	-0.25	97.9
"18.03.2013 20:20:00"	967.31	-0.4	97.8
"18.03.2013 22:20:00"	966.95	-0.43	96.6
"19.03.2013 00:20:00"	966.97	-1.06	95.3
"19.03.2013 02:20:00"	967.17	-1.56	93
"19.03.2013 04:20:00"	967.91	-1.8	92.5
"19.03.2013 06:20:00"	968.62	-1.68	94.4
"19.03.2013 08:20:00"	969.22	-0.29	93.3
"19.03.2013 10:20:00"	970.52	0.16	88.4
"19.03.2013 12:20:00"	971.43	1.54	86.3
"19.03.2013 14:20:00"	972.03	0.69	91.9
"19.03.2013 16:20:00"	972.36	1.2	93.1
"19.03.2013 18:20:00"	973.27	1.4	91.9
"19.03.2013 20:20:00"	974.48	1.21	93.1
"19.03.2013 22:20:00"	975.1	1.04	94.5
"20.03.2013 00:20:00"	975.62	0.88	97.7
"20.03.2013 02:20:00"	976.36	0.31	97.5
"20.03.2013 04:20:00"	976.81	-0.35	92.6
"20.03.2013 06:20:00"	977.39	-1.08	88.1
"20.03.2013 08:20:00"	977.92	-1.12	86.8
"20.03.2013 10:20:00"	978.18	-0.36	86.3
"20.03.2013 12:20:00"	977.7	1.65	82.8
"20.03.2013 14:20:00"	977.18	1.1	89.1
"20.03.2013 16:20:00"	977.12	0.66	93
"20.03.2013 18:20:00"	978.39	0.61	96.8
"20.03.2013 20:20:00"	979.62	0.32	97.5
"20.03.2013 22:20:00"	980.22	0.14	98.5
"21.03.2013 00:20:00"	981	0.59	99
"21.03.2013 02:20:00"	983	-0.42	97.2
"21.03.2013 04:20:00"	985.3	-1.57	92.1
"21.03.2013 06:20:00"	987.09	-1.61	91.3
"21.03.2013 08:20:00"	988.56	-1.37	90
"21.03.2013 10:20:00"	989.74	-0.75	87.3
"21.03.2013 12:20:00"	990.49	1.05	77.6
"21.03.2013 14:20:00"	990.72	1.32	66.07
"21.03.2013 16:20:00"	990.88	1.49	64.48
"21.03.2013 18:20:00"	991.63	0.11	79.2
"21.03.2013 20:20:00"	992.2	-0.61	83.8
"21.03.2013 22:20:00"	992.55	-0.91	85.8
"22.03.2013 00:20:00"	992.93	-1.9	90.9
"22.03.2013 02:20:00"	993.15	-2.8	92.2
"22.03.2013 04:20:00"	993.09	-3.66	94.1
"22.03.2013 06:20:00"	993.4	-3.13	95.3
"22.03.2013 08:20:00"	993.85	-2.75	85.3
"22.03.2013 10:20:00"	993.99	-3.1	84.7
"22.03.2013 12:20:00"	993.9	-2.89	78.8
"22.03.2013 14:20:00"	993.36	-2.67	72.1
"22.03.2013 16:20:00"	993.13	-2.51	79.4
"22.03.2013 18:20:00"	993.29	-2.47	76.4
"22.03.2013 20:20:00"	993.54	-2.8	84
"22.03.2013 22:20:00"	993.21	-3.1	83.1
"23.03.2013 00:20:00"	993.43	-3.16	85.3
"23.03.2013 02:20:00"	993.11	-4.27	81.8
"23.03.2013 04:20:00"	992.82	-4.96	82.1
"23.03.2013 06:20:00"	993.43	-4.96	83.5
"23.03.2013 08:20:00"	994.07	-6.07	73.9
"23.03.2013 10:20:00"	994.41	-4.84	63.84
"23.03.2013 12:20:00"	994.32	-4.59	62.46
"23.03.2013 14:20:00"	993.97	-3.76	54.71
"23.03.2013 16:20:00"	993.68	-3.41	45.68
"23.03.2013 18:20:00"	993.88	-4.33	46.74
"23.03.2013 20:20:00"	994.85	-5.4	49.49
"23.03.2013 22:20:00"	995.22	-6.76	52.65
"24.03.2013 00:20:00"	994.98	-8.07	58.6
"24.03.2013 02:20:00"	994.48	-9.23	62.66
"24.03.2013 04:20:00"	994.16	-9.6	62.33
"24.03.2013 06:20:00"	993.75	-9.63	61.46
"24.03.2013 08:20:00"	994.06	-8.35	55.55
"24.03.2013 10:20:00"	993.53	-5.8	44.26
"24.03.2013 12:20:00"	992.58	-3.34	36.19
"24.03.2013 14:20:00"	991.7	-1.72	37.48
"24.03.2013 16:20:00"	991.09	-1.55	40.61
"24.03.2013 18:20:00"	990.93	-2.18	44.09
"24.03.2013 20:20:00"	991.55	-3.46	53.09
"24.03.2013 22:20:00"	991.69	-4.7	58.83
"25.03.2013 00:20:00"	991.1	-5.61	65.78
"25.03.2013 02:20:00"	990.37	-6.28	68.72
"25.03.2013 04:20:00"	989.85	-6.66	72.1
"25.03.2013 06:20:00"	989.97	-6.92	73.1
"25.03.2013 08:20:00"	990.05	-6	67.99
"25.03.2013 10:20:00"	989.96	-3.81	58.09
"25.03.2013 12:20:00"	989.3	-2.29	54.74
"25.03.2013 14:20:00"	988.28	-0.68	48.83
"25.03.2013 16:20:00"	987.99	-0.89	46.5
"25.03.2013 18:20:00"	987.98	-1.84	52.83
"25.03.2013 20:20:00"	988.45	-2.98	58.69
"25.03.2013 22:20:00"	988.06	-3.8	59.38
"26.03.2013 00:20:00"	987.86	-4.53	62.73
"26.03.2013 02:20:00"	987.15	-5.23	67.33
"26.03.2013 04:20:00"	986.56	-5.75	70.4
"26.03.2013 06:20:00"	986.6	-6.28	71.4
"26.03.2013 08:20:00"	986.94	-5.5	69.63
"26.03.2013 10:20:00"	987.07	-3.11	59.35
"26.03.2013 12:20:00"	986.56	-1.26	45.68
"26.03.2013 14:20:00"	986.09	0.04	43.21
"26.03.2013 16:20:00"	985.78	0.53	42.06
"26.03.2013 18:20:00"	986.1	-0.13	42.74
"26.03.2013 20:20:00"	986.79	-1.24	51.46
"26.03.2013 22:20:00"	987.19	-2.05	49.08
"27.03.2013 00:20:00"	986.69	-3.11	58.16
"27.03.2013 02:20:00"	986.32	-3.62	62.8
"27.03.2013 04:20:00"	985.83	-4.21	68.18
"27.03.2013 06:20:00"	985.83	-4.9	73.5
"27.03.2013 08:20:00"	985.91	-4.11	68.06
"27.03.2013 10:20:00"	985.75	-2.83	59.71
"27.03.2013 12:20:00"	985.32	-0.31	54.25
"27.03.2013 14:20:00"	984.91	0.15	49.63
"27.03.2013 16:20:00"	985	-0.07	54.45
"27.03.2013 18:20:00"	985.22	-0.84	64.41
"27.03.2013 20:20:00"	985.76	-1.73	73.9
"27.03.2013 22:20:00"	985.62	-2.47	85
"28.03.2013 00:20:00"	985.12	-2.49	86.9
"28.03.2013 02:20:00"	984.68	-2.55	85.7
"28.03.2013 04:20:00"	984.24	-2.87	88.8
"28.03.2013 06:20:00"	984	-2.95	89.3
"28.03.2013 08:20:00"	984.01	-2.02	85
"28.03.2013 10:20:00"	983.82	-0.07	72.9
"28.03.2013 12:20:00"	982.99	1.62	62.59
"28.03.2013 14:20:00"	982.24	3.31	53.06
"28.03.2013 16:20:00"	981.62	3.1	51.59
"28.03.2013 18:20:00"	981.09	1.59	62.13
"28.03.2013 20:20:00"	981.09	0.39	74
"28.03.2013 22:20:00"	980.25	-0.02	76.8
"29.03.2013 00:20:00"	979.41	-0.95	90.7
"29.03.2013 02:20:00"	977.79	-1.07	95.6
"29.03.2013 04:20:00"	977.27	-0.37	96
"29.03.2013 06:20:00"	978.13	-0.52	88
"29.03.2013 08:20:00"	978.92	-0.05	83.6
"29.03.2013 10:20:00"	979.8	0.39	77.1
"29.03.2013 12:20:00"	979.81	2.46	61.86
"29.03.2013 14:20:00"	979.52	3.76	55.08
"29.03.2013 16:20:00"	979.41	2.61	63.58
"29.03.2013 18:20:00"	979.63	1.22	69.36
"29.03.2013 20:20:00"	980.28	-0.44	79.7
"29.03.2013 22:20:00"	980.34	-1.08	89.4
"30.03.2013 00:20:00"	980.16	-1.21	93.6
"30.03.2013 02:20:00"	979.78	-1.15	91.3
"30.03.2013 04:20:00"	979.41	-1.48	95.1
"30.03.2013 06:20:00"	979.64	-1.41	93.8
"30.03.2013 08:20:00"	979.89	-1.2	90.7
"30.03.2013 10:20:00"	979.91	0	80.2
"30.03.2013 12:20:00"	979.56	1.78	63.63
"30.03.2013 14:20:00"	979.66	1.46	71.7
"30.03.2013 16:20:00"	979.55	2.02	60.08
"30.03.2013 18:20:00"	980.14	0.84	68.4
"30.03.2013 20:20:00"	981.48	-0.48	77.7
"30.03.2013 22:20:00"	981.88	-1.51	83.6
"31.03.2013 00:20:00"	982.14	-2.56	87.4
"31.03.2013 02:20:00"	982.27	-3.24	89.6
"31.03.2013 04:20:00"	982.02	-2.72	87.6
"31.03.2013 06:20:00"	982.33	-2.33	90.9
"31.03.2013 08:20:00"	982.87	-1.63	91.1
"31.03.2013 10:20:00"	983.09	-1.32	89.1
"31.03.2013 12:20:00"	983.22	-0.74	87.7
"31.03.2013 14:20:00"	983.32	0.32	74.6
"31.03.2013 16:20:00"	983.63	0.43	69.6
"31.03.2013 18:20:00"	983.97	-0.84	79.1
"31.03.2013 20:20:00"	984.59	-1.32	82.5
"31.03.2013 22:20:00"	984.34	-1.88	86.3
"01.04.2013 00:20:00"	983.85	-2.16	91.6
"01.04.2013 02:20:00"	983.72	-2.14	89.8
"01.04.2013 04:20:00"	983.58	-2.44	88.2
"01.04.2013 06:20:00"	983.46	-2.86	90.6
"01.04.2013 08:20:00"	983.91	-1.91	78.5
"01.04.2013 10:20:00"	984.48	-1.29	75
"01.04.2013 12:20:00"	984.24	0.58	59.57
"01.04.2013 14:20:00"	984.19	1.62	50.05
"01.04.2013 16:20:00"	983.94	2.05	46.79
"01.04.2013 18:20:00"	984.29	1.21	55.87
"01.04.2013 20:20:00"	984.99	0.13	58.92
"01.04.2013 22:20:00"	985.07	-0.54	70.4
"02.04.2013 00:20:00"	984.95	-0.79	64.69
"02.04.2013 02:20:00"	984.83	-1.72	73.7
"02.04.2013 04:20:00"	984.47	-1.41	67.36
"02.04.2013 06:20:00"	984.83	-0.74	65.96
"02.04.2013 08:20:00"	985.45	-0.63	74.1
"02.04.2013 10:20:00"	986.05	-0.34	70.1
"02.04.2013 12:20:00"	985.88	0.63	65.9
"02.04.2013 14:20:00"	986.07	1.05	63.84
"02.04.2013 16:20:00"	986.19	1.26	68.01
"02.04.2013 18:20:00"	986.79	1.13	68.13
"02.04.2013 20:20:00"	987.88	0.53	72.7
"02.04.2013 22:20:00"	988.54	-0.21	78
"03.04.2013 00:20:00"	988.96	-0.45	75.3
"03.04.2013 02:20:00"	989.13	-0.74	73.9
"03.04.2013 04:20:00"	989.51	-1.4	75.6
"03.04.2013 06:20:00"	989.54	-1.04	73.2
"03.04.2013 08:20:00"	990.07	-0.9	80.4
